id,grade,subject,unit,lesson,question_number,question
1441,4,Math,7,1,1,Solve: 405 x 54.
1442,4,Math,7,1,2,Solve: 197 x 99.
1443,4,Math,7,1,3,Solve: 261 x 55.
1444,4,Math,7,1,4,Solve: 452 - 146.
1445,4,Math,7,1,5,Solve: 385 - 138.
1446,4,Math,7,2,1,Solve: 377 + 175.
1447,4,Math,7,2,2,Solve: 253 + 106.
1448,4,Math,7,2,3,Solve: 109 x 124.
1449,4,Math,7,2,4,Solve: 251 x 117.
1450,4,Math,7,2,5,Solve: 231 + 126.
1451,4,Math,7,3,1,Solve: 180 - 54.
1452,4,Math,7,3,2,Solve: 416 + 119.
1453,4,Math,7,3,3,Solve: 462 x 64.
1454,4,Math,7,3,4,Solve: 386 - 100.
1455,4,Math,7,3,5,Solve: 132 - 187.
1456,4,Math,8,1,1,Solve: 179 + 74.
1457,4,Math,8,1,2,Solve: 211 x 69.
1458,4,Math,8,1,3,Solve: 473 x 147.
1459,4,Math,8,1,4,Solve: 387 + 184.
1460,4,Math,8,1,5,Solve: 298 x 119.
1461,4,Math,8,2,1,Solve: 484 x 116.
1462,4,Math,8,2,2,Solve: 457 + 106.
1463,4,Math,8,2,3,Solve: 301 + 85.
1464,4,Math,8,2,4,Solve: 149 x 183.
1465,4,Math,8,2,5,Solve: 157 - 155.
1466,4,Math,8,3,1,Solve: 166 - 84.
1467,4,Math,8,3,2,Solve: 497 - 160.
1468,4,Math,8,3,3,Solve: 485 x 197.
1469,4,Math,8,3,4,Solve: 248 + 150.
1470,4,Math,8,3,5,Solve: 420 - 115.
1471,4,Math,9,1,1,Solve: 339 - 65.
1472,4,Math,9,1,2,Solve: 417 x 143.
1473,4,Math,9,1,3,Solve: 436 x 90.
1474,4,Math,9,1,4,Solve: 390 x 97.
1475,4,Math,9,1,5,Solve: 146 - 106.
1476,4,Math,9,2,1,Solve: 481 - 115.
1477,4,Math,9,2,2,Solve: 170 - 117.
1478,4,Math,9,2,3,Solve: 167 + 136.
1479,4,Math,9,2,4,Solve: 197 x 184.
1480,4,Math,9,2,5,Solve: 215 - 88.
1481,4,Math,9,3,1,Solve: 264 x 138.
1482,4,Math,9,3,2,Solve: 437 + 142.
1483,4,Math,9,3,3,Solve: 287 x 106.
1484,4,Math,9,3,4,Solve: 236 + 185.
1485,4,Math,9,3,5,Solve: 140 - 64.
1486,4,Math,10,1,1,Solve: 218 - 186.
1487,4,Math,10,1,2,Solve: 356 + 120.
1488,4,Math,10,1,3,Solve: 234 - 71.
1489,4,Math,10,1,4,Solve: 349 - 109.
1490,4,Math,10,1,5,Solve: 287 + 139.
1491,4,Math,10,2,1,Solve: 320 x 132.
1492,4,Math,10,2,2,Solve: 483 - 192.
1493,4,Math,10,2,3,Solve: 371 - 128.
1494,4,Math,10,2,4,Solve: 407 - 163.
1495,4,Math,10,2,5,Solve: 266 + 173.
1496,4,Math,10,3,1,Solve: 398 + 113.
1497,4,Math,10,3,2,Solve: 134 + 61.
1498,4,Math,10,3,3,Solve: 191 + 58.
1499,4,Math,10,3,4,Solve: 447 - 108.
1500,4,Math,10,3,5,Solve: 256 + 184.
1501,4,English,1,1,1,What is the comparative form of 'fast'? (Example 424)
1502,4,English,1,1,2,Combine using 'and': I like fruit. I like jam.
1503,4,English,1,1,3,Combine using 'and': I like fruit. I like butter. (Example 404)
1504,4,English,1,1,4,Identify the gender of 'Bull'. (Example 519)
1505,4,English,1,1,5,Identify the gender of 'Peacock'. (Example 580)
1506,4,English,1,2,1,What is the comparative form of 'big'? (Example 214)
1507,4,English,1,2,2,Identify the gender of 'Peacock'. (Example 424)
1508,4,English,1,2,3,Combine using 'and': I like bread. I like jam.
1509,4,English,1,2,4,Identify the gender of 'Peacock'.
1510,4,English,1,2,5,Identify the gender of 'Actor'. (Example 475)
1511,4,English,1,3,1,Identify the gender of 'Peacock'. (Example 82)
1512,4,English,1,3,2,What is the comparative form of 'small'? (Example 819)
1513,4,English,1,3,3,Identify the gender of 'Actor'. (Example 326)
1514,4,English,1,3,4,What is the comparative form of 'small'? (Example 621)
1515,4,English,1,3,5,What is the comparative form of 'tall'? (Example 713)
1516,4,English,2,1,1,Combine using 'and': I like milk. I like honey. (Example 689)
1517,4,English,2,1,2,Identify the gender of 'Bull'. (Example 529)
1518,4,English,2,1,3,Combine using 'and': I like bread. I like butter. (Example 742)
1519,4,English,2,1,4,Combine using 'and': I like bread. I like jam. (Example 135)
1520,4,English,2,1,5,Identify the gender of 'King'. (Example 684)
1521,4,English,2,2,1,Identify the gender of 'Peacock'. (Example 206)
1522,4,English,2,2,2,Identify the gender of 'Bull'. (Example 605)
1523,4,English,2,2,3,What is the comparative form of 'big'? (Example 251)
1524,4,English,2,2,4,Combine using 'and': I like bread. I like honey.
1525,4,English,2,2,5,Identify the gender of 'Actor'. (Example 57)
1526,4,English,2,3,1,What is the comparative form of 'small'? (Example 189)
1527,4,English,2,3,2,Combine using 'and': I like bread. I like honey. (Example 316)
1528,4,English,2,3,3,What is the comparative form of 'big'? (Example 195)
1529,4,English,2,3,4,Identify the gender of 'Actor'. (Example 110)
1530,4,English,2,3,5,What is the comparative form of 'tall'? (Example 904)
1531,4,English,3,1,1,Identify the gender of 'Actor'. (Example 984)
1532,4,English,3,1,2,Identify the gender of 'Bull'. (Example 465)
1533,4,English,3,1,3,Combine using 'and': I like milk. I like honey. (Example 712)
1534,4,English,3,1,4,What is the comparative form of 'big'? (Example 471)
1535,4,English,3,1,5,What is the comparative form of 'tall'? (Example 167)
1536,4,English,3,2,1,What is the comparative form of 'big'? (Example 853)
1537,4,English,3,2,2,Combine using 'and': I like bread. I like jam. (Example 895)
1538,4,English,3,2,3,Combine using 'and': I like milk. I like butter. (Example 510)
1539,4,English,3,2,4,Combine using 'and': I like milk. I like honey. (Example 842)
1540,4,English,3,2,5,Combine using 'and': I like milk. I like butter.
1541,4,English,3,3,1,Identify the gender of 'Actor'. (Example 704)
1542,4,English,3,3,2,Combine using 'and': I like fruit. I like honey.
1543,4,English,3,3,3,What is the comparative form of 'tall'? (Example 403)
1544,4,English,3,3,4,Combine using 'and': I like fruit. I like honey. (Example 280)
1545,4,English,3,3,5,Identify the gender of 'Actor'. (Example 281)
1546,4,English,4,1,1,Combine using 'and': I like bread. I like butter.
1547,4,English,4,1,2,What is the comparative form of 'big'? (Example 886)
1548,4,English,4,1,3,What is the comparative form of 'tall'? (Example 707)
1549,4,English,4,1,4,What is the comparative form of 'fast'? (Example 753)
1550,4,English,4,1,5,What is the comparative form of 'small'? (Example 635)
1551,4,English,4,2,1,What is the comparative form of 'small'? (Example 266)
1552,4,English,4,2,2,Identify the gender of 'Peacock'. (Example 385)
1553,4,English,4,2,3,What is the comparative form of 'tall'? (Example 195)
1554,4,English,4,2,4,What is the comparative form of 'tall'? (Example 611)
1555,4,English,4,2,5,Identify the gender of 'Bull'. (Example 899)
1556,4,English,4,3,1,Identify the gender of 'King'.
1557,4,English,4,3,2,Combine using 'and': I like milk. I like jam.
1558,4,English,4,3,3,Identify the gender of 'Bull'.
1559,4,English,4,3,4,Combine using 'and': I like milk. I like honey. (Example 122)
1560,4,English,4,3,5,Combine using 'and': I like fruit. I like jam. (Example 709)
1561,4,English,5,1,1,What is the comparative form of 'small'?
1562,4,English,5,1,2,What is the comparative form of 'small'? (Example 474)
1563,4,English,5,1,3,What is the comparative form of 'tall'? (Example 585)
1564,4,English,5,1,4,Combine using 'and': I like bread. I like butter. (Example 171)
1565,4,English,5,1,5,Combine using 'and': I like bread. I like jam. (Example 788)
1566,4,English,5,2,1,What is the comparative form of 'small'? (Example 340)
1567,4,English,5,2,2,Combine using 'and': I like milk. I like butter. (Example 332)
1568,4,English,5,2,3,Combine using 'and': I like milk. I like jam. (Example 310)
1569,4,English,5,2,4,Combine using 'and': I like milk. I like jam. (Example 753)
1570,4,English,5,2,5,What is the comparative form of 'fast'? (Example 93)
1571,4,English,5,3,1,Combine using 'and': I like fruit. I like jam. (Example 119)
1572,4,English,5,3,2,What is the comparative form of 'fast'?
1573,4,English,5,3,3,Identify the gender of 'King'. (Example 787)
1574,4,English,5,3,4,What is the comparative form of 'big'? (Example 463)
1575,4,English,5,3,5,What is the comparative form of 'small'? (Example 24)
1576,4,English,6,1,1,Combine using 'and': I like fruit. I like butter. (Example 727)
1577,4,English,6,1,2,Combine using 'and': I like milk. I like jam. (Example 472)
1578,4,English,6,1,3,What is the comparative form of 'big'? (Example 496)
1579,4,English,6,1,4,Combine using 'and': I like bread. I like butter. (Example 26)
1580,4,English,6,1,5,Identify the gender of 'Peacock'. (Example 284)
1581,4,English,6,2,1,What is the comparative form of 'small'? (Example 438)
1582,4,English,6,2,2,Identify the gender of 'Bull'. (Example 641)
1583,4,English,6,2,3,What is the comparative form of 'small'? (Example 569)
1584,4,English,6,2,4,Identify the gender of 'Peacock'. (Example 463)
1585,4,English,6,2,5,Combine using 'and': I like bread. I like jam. (Example 942)
1586,4,English,6,3,1,What is the comparative form of 'tall'? (Example 990)
1587,4,English,6,3,2,What is the comparative form of 'small'? (Example 579)
1588,4,English,6,3,3,What is the comparative form of 'tall'? (Example 12)
1589,4,English,6,3,4,Combine using 'and': I like milk. I like jam. (Example 725)
1590,4,English,6,3,5,Combine using 'and': I like bread. I like jam. (Example 424)
1591,4,English,7,1,1,What is the comparative form of 'tall'?
1592,4,English,7,1,2,What is the comparative form of 'tall'? (Example 776)
1593,4,English,7,1,3,Identify the gender of 'King'. (Example 112)
1594,4,English,7,1,4,Combine using 'and': I like bread. I like butter. (Example 920)
1595,4,English,7,1,5,Identify the gender of 'Bull'. (Example 533)
1596,4,English,7,2,1,Combine using 'and': I like bread. I like butter. (Example 141)
1597,4,English,7,2,2,Combine using 'and': I like bread. I like butter. (Example 906)
1598,4,English,7,2,3,What is the comparative form of 'fast'? (Example 45)
1599,4,English,7,2,4,Combine using 'and': I like fruit. I like jam. (Example 332)
1600,4,English,7,2,5,Combine using 'and': I like milk. I like jam. (Example 140)
1601,4,English,7,3,1,Combine using 'and': I like fruit. I like honey. (Example 856)
1602,4,English,7,3,2,Identify the gender of 'Peacock'. (Example 359)
1603,4,English,7,3,3,What is the comparative form of 'small'? (Example 38)
1604,4,English,7,3,4,What is the comparative form of 'tall'? (Example 51)
1605,4,English,7,3,5,Identify the gender of 'Actor'. (Example 27)
1606,4,English,8,1,1,What is the comparative form of 'big'?
1607,4,English,8,1,2,What is the comparative form of 'small'? (Example 795)
1608,4,English,8,1,3,What is the comparative form of 'small'? (Example 950)
1609,4,English,8,1,4,What is the comparative form of 'tall'? (Example 441)
1610,4,English,8,1,5,Identify the gender of 'Actor'. (Example 339)
1611,4,English,8,2,1,Combine using 'and': I like bread. I like jam. (Example 957)
1612,4,English,8,2,2,What is the comparative form of 'tall'? (Example 388)
1613,4,English,8,2,3,What is the comparative form of 'fast'? (Example 244)
1614,4,English,8,2,4,Identify the gender of 'Actor'. (Example 936)
1615,4,English,8,2,5,What is the comparative form of 'fast'? (Example 192)
1616,4,English,8,3,1,Identify the gender of 'King'. (Example 703)
1617,4,English,8,3,2,Combine using 'and': I like fruit. I like jam. (Example 369)
1618,4,English,8,3,3,Identify the gender of 'Bull'. (Example 650)
1619,4,English,8,3,4,Identify the gender of 'Actor'. (Example 726)
1620,4,English,8,3,5,Identify the gender of 'Actor'. (Example 819)
1621,4,English,9,1,1,What is the comparative form of 'fast'? (Example 505)
1622,4,English,9,1,2,Combine using 'and': I like milk. I like honey. (Example 534)
1623,4,English,9,1,3,Combine using 'and': I like milk. I like honey.
1624,4,English,9,1,4,What is the comparative form of 'small'? (Example 655)
1625,4,English,9,1,5,Identify the gender of 'Actor'. (Example 788)
1626,4,English,9,2,1,Identify the gender of 'King'. (Example 638)
1627,4,English,9,2,2,What is the comparative form of 'tall'? (Example 736)
1628,4,English,9,2,3,Combine using 'and': I like milk. I like honey. (Example 288)
1629,4,English,9,2,4,Identify the gender of 'King'. (Example 182)
1630,4,English,9,2,5,What is the comparative form of 'big'? (Example 185)
1631,4,English,9,3,1,What is the comparative form of 'tall'? (Example 211)
1632,4,English,9,3,2,Identify the gender of 'Bull'. (Example 783)
1633,4,English,9,3,3,Identify the gender of 'Peacock'. (Example 974)
1634,4,English,9,3,4,What is the comparative form of 'small'? (Example 888)
1635,4,English,9,3,5,Identify the gender of 'Actor'.
1636,4,English,10,1,1,Identify the gender of 'Actor'. (Example 232)
1637,4,English,10,1,2,Identify the gender of 'King'. (Example 342)
1638,4,English,10,1,3,Combine using 'and': I like fruit. I like butter. (Example 939)
1639,4,English,10,1,4,Combine using 'and': I like fruit. I like butter.
1640,4,English,10,1,5,Identify the gender of 'King'. (Example 784)
1641,4,English,10,2,1,What is the comparative form of 'big'? (Example 94)
1642,4,English,10,2,2,Identify the gender of 'Bull'. (Example 927)
1643,4,English,10,2,3,Identify the gender of 'King'. (Example 384)
1644,4,English,10,2,4,What is the comparative form of 'big'? (Example 430)
1645,4,English,10,2,5,Identify the gender of 'Peacock'. (Example 860)
1646,4,English,10,3,1,What is the comparative form of 'big'? (Example 300)
1647,4,English,10,3,2,Identify the gender of 'Peacock'. (Example 955)
1648,4,English,10,3,3,What is the comparative form of 'small'? (Example 792)
1649,4,English,10,3,4,Combine using 'and': I like milk. I like butter. (Example 864)
1650,4,English,10,3,5,Combine using 'and': I like bread. I like jam. (Example 186)
1651,4,Science,1,1,1,What state of matter is Wood? (Q-937)
1652,4,Science,1,1,2,Which food group does Milk belong to? (Q-738)
1653,4,Science,1,1,3,Define the term 'Force'. (Q-389)
1654,4,Science,1,1,4,Define the term 'Gravity'. (Q-921)
1655,4,Science,1,1,5,Define the term 'Energy'. (Q-907)
1656,4,Science,1,2,1,Define the term 'Energy'. (Q-587)
1657,4,Science,1,2,2,Which food group does Carrot belong to? (Q-433)
1658,4,Science,1,2,3,Define the term 'Force'. (Q-829)
1659,4,Science,1,2,4,What state of matter is Air? (Q-563)
1660,4,Science,1,2,5,Define the term 'Evaporation'. (Q-229)
1661,4,Science,1,3,1,Define the term 'Evaporation'. (Q-448)
1662,4,Science,1,3,2,Which food group does Milk belong to? (Q-687)
1663,4,Science,1,3,3,What state of matter is Water? (Q-770)
1664,4,Science,1,3,4,What state of matter is Wood? (Q-435)
1665,4,Science,1,3,5,Which food group does Milk belong to? (Q-300)
1666,4,Science,2,1,1,Which food group does Egg belong to? (Q-277)
1667,4,Science,2,1,2,Which food group does Egg belong to? (Q-851)
1668,4,Science,2,1,3,Define the term 'Energy'.
1669,4,Science,2,1,4,What state of matter is Wood? (Q-621)
1670,4,Science,2,1,5,Which food group does Milk belong to? (Q-433)
1671,4,Science,2,2,1,Which food group does Milk belong to? (Q-572)
1672,4,Science,2,2,2,Which food group does Carrot belong to? (Q-788)
1673,4,Science,2,2,3,Define the term 'Force'. (Q-620)
1674,4,Science,2,2,4,Define the term 'Evaporation'. (Q-712)
1675,4,Science,2,2,5,Which food group does Milk belong to? (Q-581)
1676,4,Science,2,3,1,Define the term 'Energy'. (Q-239)
1677,4,Science,2,3,2,Which food group does Rice belong to? (Q-472)
1678,4,Science,2,3,3,Define the term 'Force'. (Q-821)
1679,4,Science,2,3,4,What state of matter is Iron? (Q-586)
1680,4,Science,2,3,5,Define the term 'Evaporation'. (Q-694)
1681,4,Science,3,1,1,What state of matter is Water? (Q-901)
1682,4,Science,3,1,2,What state of matter is Iron? (Q-536)
1683,4,Science,3,1,3,Which food group does Rice belong to? (Q-162)
1684,4,Science,3,1,4,Define the term 'Gravity'. (Q-235)
1685,4,Science,3,1,5,Define the term 'Force'. (Q-643)
1686,4,Science,3,2,1,Define the term 'Gravity'.
1687,4,Science,3,2,2,Define the term 'Gravity'. (Q-396)
1688,4,Science,3,2,3,Which food group does Carrot belong to? (Q-971)
1689,4,Science,3,2,4,Which food group does Carrot belong to? (Q-857)
1690,4,Science,3,2,5,What state of matter is Iron? (Q-772)
1691,4,Science,3,3,1,Which food group does Rice belong to? (Q-155)
1692,4,Science,3,3,2,Define the term 'Evaporation'. (Q-395)
1693,4,Science,3,3,3,Define the term 'Energy'. (Q-515)
1694,4,Science,3,3,4,Define the term 'Evaporation'. (Q-199)
1695,4,Science,3,3,5,What state of matter is Water? (Q-357)
1696,4,Science,4,1,1,What state of matter is Wood?
1697,4,Science,4,1,2,Which food group does Carrot belong to? (Q-911)
1698,4,Science,4,1,3,Which food group does Rice belong to? (Q-212)
1699,4,Science,4,1,4,Define the term 'Gravity'. (Q-657)
1700,4,Science,4,1,5,Define the term 'Energy'. (Q-740)
1701,4,Science,4,2,1,What state of matter is Water? (Q-406)
1702,4,Science,4,2,2,What state of matter is Wood? (Q-564)
1703,4,Science,4,2,3,Which food group does Rice belong to? (Q-419)
1704,4,Science,4,2,4,Which food group does Carrot belong to? (Q-635)
1705,4,Science,4,2,5,What state of matter is Water? (Q-590)
1706,4,Science,4,3,1,Which food group does Rice belong to? (Q-520)
1707,4,Science,4,3,2,Which food group does Egg belong to? (Q-315)
1708,4,Science,4,3,3,Which food group does Carrot belong to? (Q-351)
1709,4,Science,4,3,4,Define the term 'Energy'. (Q-343)
1710,4,Science,4,3,5,Which food group does Rice belong to? (Q-727)
1711,4,Science,5,1,1,Define the term 'Evaporation'. (Q-340)
1712,4,Science,5,1,2,Which food group does Rice belong to? (Q-191)
1713,4,Science,5,1,3,What state of matter is Air? (Q-129)
1714,4,Science,5,1,4,Define the term 'Force'.
1715,4,Science,5,1,5,Define the term 'Evaporation'. (Q-691)
1716,4,Science,5,2,1,Which food group does Milk belong to? (Q-585)
1717,4,Science,5,2,2,What state of matter is Iron? (Q-976)
1718,4,Science,5,2,3,Define the term 'Force'. (Q-395)
1719,4,Science,5,2,4,What state of matter is Air? (Q-247)
1720,4,Science,5,2,5,What state of matter is Air?
1721,4,Science,5,3,1,Which food group does Egg belong to?
1722,4,Science,5,3,2,Define the term 'Gravity'. (Q-443)
1723,4,Science,5,3,3,What state of matter is Water?
1724,4,Science,5,3,4,Define the term 'Evaporation'. (Q-859)
1725,4,Science,5,3,5,Which food group does Milk belong to? (Q-692)
1726,4,Science,6,1,1,What state of matter is Air? (Q-694)
1727,4,Science,6,1,2,Which food group does Egg belong to? (Q-774)
1728,4,Science,6,1,3,What state of matter is Air? (Q-586)
1729,4,Science,6,1,4,Which food group does Rice belong to? (Q-134)
1730,4,Science,6,1,5,What state of matter is Wood? (Q-459)
1731,4,Science,6,2,1,Define the term 'Gravity'. (Q-960)
1732,4,Science,6,2,2,What state of matter is Iron? (Q-451)
1733,4,Science,6,2,3,Which food group does Milk belong to?
1734,4,Science,6,2,4,What state of matter is Air? (Q-838)
1735,4,Science,6,2,5,Define the term 'Force'. (Q-420)
1736,4,Science,6,3,1,What state of matter is Air? (Q-705)
1737,4,Science,6,3,2,Which food group does Egg belong to? (Q-484)
1738,4,Science,6,3,3,Define the term 'Force'. (Q-415)
1739,4,Science,6,3,4,Which food group does Rice belong to? (Q-907)
1740,4,Science,6,3,5,Define the term 'Energy'. (Q-658)
1741,4,Science,7,1,1,Define the term 'Evaporation'. (Q-192)
1742,4,Science,7,1,2,Define the term 'Force'. (Q-830)
1743,4,Science,7,1,3,What state of matter is Iron?
1744,4,Science,7,1,4,Which food group does Rice belong to? (Q-844)
1745,4,Science,7,1,5,Which food group does Carrot belong to?
1746,4,Science,7,2,1,Which food group does Milk belong to? (Q-199)
1747,4,Science,7,2,2,Define the term 'Evaporation'. (Q-393)
1748,4,Science,7,2,3,Define the term 'Energy'. (Q-794)
1749,4,Science,7,2,4,Which food group does Carrot belong to? (Q-158)
1750,4,Science,7,2,5,Which food group does Milk belong to? (Q-344)
1751,4,Science,7,3,1,Define the term 'Evaporation'. (Q-100)
1752,4,Science,7,3,2,Define the term 'Energy'. (Q-864)
1753,4,Science,7,3,3,Which food group does Egg belong to? (Q-593)
1754,4,Science,7,3,4,Which food group does Egg belong to? (Q-596)
1755,4,Science,7,3,5,Which food group does Carrot belong to? (Q-726)
1756,4,Science,8,1,1,Define the term 'Force'. (Q-290)
1757,4,Science,8,1,2,Define the term 'Evaporation'. (Q-800)
1758,4,Science,8,1,3,What state of matter is Air? (Q-709)
1759,4,Science,8,1,4,What state of matter is Water? (Q-163)
1760,4,Science,8,1,5,Which food group does Egg belong to? (Q-488)
1761,4,Science,8,2,1,Which food group does Carrot belong to? (Q-825)
1762,4,Science,8,2,2,What state of matter is Water? (Q-647)
1763,4,Science,8,2,3,Which food group does Milk belong to? (Q-217)
1764,4,Science,8,2,4,Which food group does Rice belong to? (Q-576)
1765,4,Science,8,2,5,Which food group does Egg belong to? (Q-237)
1766,4,Science,8,3,1,What state of matter is Iron? (Q-112)
1767,4,Science,8,3,2,What state of matter is Air? (Q-668)
1768,4,Science,8,3,3,What state of matter is Iron? (Q-271)
1769,4,Science,8,3,4,Define the term 'Evaporation'.
1770,4,Science,8,3,5,Which food group does Carrot belong to? (Q-875)
1771,4,Science,9,1,1,Define the term 'Energy'. (Q-510)
1772,4,Science,9,1,2,Which food group does Rice belong to? (Q-545)
1773,4,Science,9,1,3,Which food group does Carrot belong to? (Q-941)
1774,4,Science,9,1,4,Which food group does Egg belong to? (Q-713)
1775,4,Science,9,1,5,Which food group does Rice belong to?
1776,4,Science,9,2,1,Define the term 'Force'. (Q-195)
1777,4,Science,9,2,2,Which food group does Egg belong to? (Q-632)
1778,4,Science,9,2,3,What state of matter is Air? (Q-757)
1779,4,Science,9,2,4,Which food group does Rice belong to? (Q-499)
1780,4,Science,9,2,5,What state of matter is Wood? (Q-870)
1781,4,Science,9,3,1,Which food group does Rice belong to? (Q-531)
1782,4,Science,9,3,2,Which food group does Rice belong to? (Q-964)
1783,4,Science,9,3,3,Which food group does Rice belong to? (Q-687)
1784,4,Science,9,3,4,What state of matter is Water? (Q-727)
1785,4,Science,9,3,5,Which food group does Milk belong to? (Q-967)
1786,4,Science,10,1,1,Define the term 'Gravity'. (Q-927)
1787,4,Science,10,1,2,Define the term 'Force'. (Q-816)
1788,4,Science,10,1,3,Which food group does Carrot belong to? (Q-873)
1789,4,Science,10,1,4,Define the term 'Evaporation'. (Q-637)
1790,4,Science,10,1,5,Which food group does Rice belong to? (Q-873)
1791,4,Science,10,2,1,What state of matter is Wood? (Q-821)
1792,4,Science,10,2,2,What state of matter is Iron? (Q-124)
1793,4,Science,10,2,3,Define the term 'Evaporation'. (Q-245)
1794,4,Science,10,2,4,What state of matter is Iron? (Q-811)
1795,4,Science,10,2,5,What state of matter is Wood? (Q-903)
1796,4,Science,10,3,1,Define the term 'Energy'. (Q-493)
1797,4,Science,10,3,2,Which food group does Milk belong to? (Q-843)
1798,4,Science,10,3,3,What state of matter is Iron? (Q-763)
1799,4,Science,10,3,4,Which food group does Rice belong to? (Q-381)
1800,4,Science,10,3,5,Define the term 'Energy'. (Q-599)
1801,5,Math,1,1,1,Subtract 1.7 from 5.1.
1802,5,Math,1,1,2,Subtract 1.5 from 2.5.
1803,5,Math,1,1,3,Calculate the sum of 7.4 and 1.4.
1804,5,Math,1,1,4,Subtract 1.1 from 9.7.
1805,5,Math,1,1,5,Calculate the sum of 2.2 and 2.2.
1806,5,Math,1,2,1,Subtract 3.8 from 7.9.
1807,5,Math,1,2,2,Calculate the sum of 2.6 and 3.2.
1808,5,Math,1,2,3,Subtract 4.6 from 7.3.
1809,5,Math,1,2,4,Calculate the sum of 1.4 and 4.0.
1810,5,Math,1,2,5,Subtract 1.7 from 6.5.
1811,5,Math,1,3,1,Subtract 4.2 from 2.2.
1812,5,Math,1,3,2,Subtract 4.7 from 6.7.
1813,5,Math,1,3,3,Subtract 2.2 from 6.8.
1814,5,Math,1,3,4,Calculate the sum of 6.0 and 4.1.
1815,5,Math,1,3,5,Calculate the sum of 2.8 and 1.5.
1816,5,Math,2,1,1,Calculate the sum of 6.9 and 4.6.
1817,5,Math,2,1,2,Subtract 2.5 from 8.0.
1818,5,Math,2,1,3,Subtract 2.0 from 10.0.
1819,5,Math,2,1,4,Calculate the sum of 1.5 and 4.2.
1820,5,Math,2,1,5,Subtract 2.6 from 8.9.
1821,5,Math,2,2,1,Calculate the sum of 6.6 and 4.5.
1822,5,Math,2,2,2,Subtract 4.7 from 2.3.
1823,5,Math,2,2,3,Calculate the sum of 5.2 and 3.5.
1824,5,Math,2,2,4,Subtract 3.7 from 9.4.
1825,5,Math,2,2,5,Calculate the sum of 5.1 and 3.0.
1826,5,Math,2,3,1,Subtract 3.6 from 9.7.
1827,5,Math,2,3,2,Calculate the sum of 4.0 and 2.2.
1828,5,Math,2,3,3,Calculate the sum of 1.2 and 5.0.
1829,5,Math,2,3,4,Calculate the sum of 6.2 and 3.2.
1830,5,Math,2,3,5,Subtract 2.1 from 8.5.
1831,5,Math,3,1,1,Calculate the sum of 8.1 and 3.6.
1832,5,Math,3,1,2,Calculate the sum of 7.0 and 4.9.
1833,5,Math,3,1,3,Calculate the sum of 4.9 and 4.7.
1834,5,Math,3,1,4,Subtract 1.2 from 5.2.
1835,5,Math,3,1,5,Subtract 1.2 from 2.6.
1836,5,Math,3,2,1,Calculate the sum of 7.2 and 2.6.
1837,5,Math,3,2,2,Subtract 3.3 from 5.1.
1838,5,Math,3,2,3,Subtract 2.2 from 5.8.
1839,5,Math,3,2,4,Calculate the sum of 3.0 and 2.2.
1840,5,Math,3,2,5,Subtract 4.4 from 1.8.
1841,5,Math,3,3,1,Subtract 1.9 from 8.8.
1842,5,Math,3,3,2,Calculate the sum of 9.8 and 2.9.
1843,5,Math,3,3,3,Calculate the sum of 7.7 and 1.9.
1844,5,Math,3,3,4,Calculate the sum of 1.7 and 1.0.
1845,5,Math,3,3,5,Calculate the sum of 2.6 and 1.7.
1846,5,Math,4,1,1,Calculate the sum of 4.9 and 1.9.
1847,5,Math,4,1,2,Subtract 1.4 from 3.5.
1848,5,Math,4,1,3,Calculate the sum of 4.4 and 3.2.
1849,5,Math,4,1,4,Subtract 1.3 from 3.5.
1850,5,Math,4,1,5,Calculate the sum of 9.6 and 1.3.
1851,5,Math,4,2,1,Calculate the sum of 4.8 and 3.2.
1852,5,Math,4,2,2,Subtract 1.8 from 1.6.
1853,5,Math,4,2,3,Subtract 3.8 from 3.5.
1854,5,Math,4,2,4,Subtract 1.6 from 6.6.
1855,5,Math,4,2,5,Calculate the sum of 1.5 and 2.5.
1856,5,Math,4,3,1,Subtract 1.4 from 9.0.
1857,5,Math,4,3,2,Subtract 1.9 from 1.6.
1858,5,Math,4,3,3,Calculate the sum of 4.3 and 2.2.
1859,5,Math,4,3,4,Calculate the sum of 8.5 and 1.3.
1860,5,Math,4,3,5,Subtract 4.1 from 3.3.
1861,5,Math,5,1,1,Calculate the sum of 8.4 and 1.4.
1862,5,Math,5,1,2,Calculate the sum of 8.0 and 2.3.
1863,5,Math,5,1,3,Subtract 3.9 from 1.6.
1864,5,Math,5,1,4,Calculate the sum of 5.8 and 2.9.
1865,5,Math,5,1,5,Calculate the sum of 3.5 and 1.8.
1866,5,Math,5,2,1,Calculate the sum of 6.6 and 3.8.
1867,5,Math,5,2,2,Subtract 4.9 from 8.3.
1868,5,Math,5,2,3,Subtract 2.4 from 4.7.
1869,5,Math,5,2,4,Calculate the sum of 6.5 and 1.2.
1870,5,Math,5,2,5,Subtract 4.9 from 7.2.
1871,5,Math,5,3,1,Calculate the sum of 2.6 and 1.3.
1872,5,Math,5,3,2,Calculate the sum of 6.8 and 1.7.
1873,5,Math,5,3,3,Calculate the sum of 7.6 and 1.6.
1874,5,Math,5,3,4,Subtract 1.1 from 8.0.
1875,5,Math,5,3,5,Calculate the sum of 2.4 and 1.1.
1876,5,Math,6,1,1,Subtract 1.8 from 4.6.
1877,5,Math,6,1,2,Calculate the sum of 3.7 and 3.6.
