id,grade,subject,unit,lesson,question_number,question
1601,4,English,7,3,1,Write a sentence using the adjective 'brave'.
1602,4,English,7,3,2,Write a sentence using the adjective 'happy'.
1603,4,English,7,3,3,Write a sentence using the adjective 'bright'.
1604,4,English,7,3,4,Write a sentence using the adjective 'strong'.
1605,4,English,7,3,5,Write a sentence using the adjective 'kind'.
1606,4,English,8,1,1,Write a sentence using the adjective 'quick'.
1607,4,English,8,1,2,Write a sentence using the adjective 'brave'.
1608,4,English,8,1,3,Write a sentence using the adjective 'happy'.
1609,4,English,8,1,4,Write a sentence using the adjective 'bright'.
1610,4,English,8,1,5,Write a sentence using the adjective 'strong'.
1611,4,English,8,2,1,Write a sentence using the adjective 'brave'.
1612,4,English,8,2,2,Write a sentence using the adjective 'happy'.
1613,4,English,8,2,3,Write a sentence using the adjective 'bright'.
1614,4,English,8,2,4,Write a sentence using the adjective 'strong'.
1615,4,English,8,2,5,Write a sentence using the adjective 'kind'.
1616,4,English,8,3,1,Write a sentence using the adjective 'happy'.
1617,4,English,8,3,2,Write a sentence using the adjective 'bright'.
1618,4,English,8,3,3,Write a sentence using the adjective 'strong'.
1619,4,English,8,3,4,Write a sentence using the adjective 'kind'.
1620,4,English,8,3,5,Write a sentence using the adjective 'quick'.
1621,4,English,9,1,1,Write a sentence using the adjective 'brave'.
1622,4,English,9,1,2,Write a sentence using the adjective 'happy'.
1623,4,English,9,1,3,Write a sentence using the adjective 'bright'.
1624,4,English,9,1,4,Write a sentence using the adjective 'strong'.
1625,4,English,9,1,5,Write a sentence using the adjective 'kind'.
1626,4,English,9,2,1,Write a sentence using the adjective 'happy'.
1627,4,English,9,2,2,Write a sentence using the adjective 'bright'.
1628,4,English,9,2,3,Write a sentence using the adjective 'strong'.
1629,4,English,9,2,4,Write a sentence using the adjective 'kind'.
1630,4,English,9,2,5,Write a sentence using the adjective 'quick'.
1631,4,English,9,3,1,Write a sentence using the adjective 'bright'.
1632,4,English,9,3,2,Write a sentence using the adjective 'strong'.
1633,4,English,9,3,3,Write a sentence using the adjective 'kind'.
1634,4,English,9,3,4,Write a sentence using the adjective 'quick'.
1635,4,English,9,3,5,Write a sentence using the adjective 'brave'.
1636,4,English,10,1,1,Write a sentence using the adjective 'happy'.
1637,4,English,10,1,2,Write a sentence using the adjective 'bright'.
1638,4,English,10,1,3,Write a sentence using the adjective 'strong'.
1639,4,English,10,1,4,Write a sentence using the adjective 'kind'.
1640,4,English,10,1,5,Write a sentence using the adjective 'quick'.
1641,4,English,10,2,1,Write a sentence using the adjective 'bright'.
1642,4,English,10,2,2,Write a sentence using the adjective 'strong'.
1643,4,English,10,2,3,Write a sentence using the adjective 'kind'.
1644,4,English,10,2,4,Write a sentence using the adjective 'quick'.
1645,4,English,10,2,5,Write a sentence using the adjective 'brave'.
1646,4,English,10,3,1,Write a sentence using the adjective 'strong'.
1647,4,English,10,3,2,Write a sentence using the adjective 'kind'.
1648,4,English,10,3,3,Write a sentence using the adjective 'quick'.
1649,4,English,10,3,4,Write a sentence using the adjective 'brave'.
1650,4,English,10,3,5,Write a sentence using the adjective 'happy'.
1651,4,Science,1,1,1,Explain why water cycle is important for Earth.
1652,4,Science,1,1,2,Explain why sun is important for Earth.
1653,4,Science,1,1,3,Explain why soil is important for Earth.
1654,4,Science,1,1,4,Explain why air is important for Earth.
1655,4,Science,1,1,5,Explain why water cycle is important for Earth.
1656,4,Science,1,2,1,Explain why sun is important for Earth.
1657,4,Science,1,2,2,Explain why soil is important for Earth.
1658,4,Science,1,2,3,Explain why air is important for Earth.
1659,4,Science,1,2,4,Explain why water cycle is important for Earth.
1660,4,Science,1,2,5,Explain why sun is important for Earth.
1661,4,Science,1,3,1,Explain why soil is important for Earth.
1662,4,Science,1,3,2,Explain why air is important for Earth.
1663,4,Science,1,3,3,Explain why water cycle is important for Earth.
1664,4,Science,1,3,4,Explain why sun is important for Earth.
1665,4,Science,1,3,5,Explain why soil is important for Earth.
1666,4,Science,2,1,1,Explain why sun is important for Earth.
1667,4,Science,2,1,2,Explain why soil is important for Earth.
1668,4,Science,2,1,3,Explain why air is important for Earth.
1669,4,Science,2,1,4,Explain why water cycle is important for Earth.
1670,4,Science,2,1,5,Explain why sun is important for Earth.
1671,4,Science,2,2,1,Explain why soil is important for Earth.
1672,4,Science,2,2,2,Explain why air is important for Earth.
1673,4,Science,2,2,3,Explain why water cycle is important for Earth.
1674,4,Science,2,2,4,Explain why sun is important for Earth.
1675,4,Science,2,2,5,Explain why soil is important for Earth.
1676,4,Science,2,3,1,Explain why air is important for Earth.
1677,4,Science,2,3,2,Explain why water cycle is important for Earth.
1678,4,Science,2,3,3,Explain why sun is important for Earth.
1679,4,Science,2,3,4,Explain why soil is important for Earth.
1680,4,Science,2,3,5,Explain why air is important for Earth.
1681,4,Science,3,1,1,Explain why soil is important for Earth.
1682,4,Science,3,1,2,Explain why air is important for Earth.
1683,4,Science,3,1,3,Explain why water cycle is important for Earth.
1684,4,Science,3,1,4,Explain why sun is important for Earth.
1685,4,Science,3,1,5,Explain why soil is important for Earth.
1686,4,Science,3,2,1,Explain why air is important for Earth.
1687,4,Science,3,2,2,Explain why water cycle is important for Earth.
1688,4,Science,3,2,3,Explain why sun is important for Earth.
1689,4,Science,3,2,4,Explain why soil is important for Earth.
1690,4,Science,3,2,5,Explain why air is important for Earth.
1691,4,Science,3,3,1,Explain why water cycle is important for Earth.
1692,4,Science,3,3,2,Explain why sun is important for Earth.
1693,4,Science,3,3,3,Explain why soil is important for Earth.
1694,4,Science,3,3,4,Explain why air is important for Earth.
1695,4,Science,3,3,5,Explain why water cycle is important for Earth.
1696,4,Science,4,1,1,Explain why air is important for Earth.
1697,4,Science,4,1,2,Explain why water cycle is important for Earth.
1698,4,Science,4,1,3,Explain why sun is important for Earth.
1699,4,Science,4,1,4,Explain why soil is important for Earth.
1700,4,Science,4,1,5,Explain why air is important for Earth.
1701,4,Science,4,2,1,Explain why water cycle is important for Earth.
1702,4,Science,4,2,2,Explain why sun is important for Earth.
1703,4,Science,4,2,3,Explain why soil is important for Earth.
1704,4,Science,4,2,4,Explain why air is important for Earth.
1705,4,Science,4,2,5,Explain why water cycle is important for Earth.
1706,4,Science,4,3,1,Explain why sun is important for Earth.
1707,4,Science,4,3,2,Explain why soil is important for Earth.
1708,4,Science,4,3,3,Explain why air is important for Earth.
1709,4,Science,4,3,4,Explain why water cycle is important for Earth.
1710,4,Science,4,3,5,Explain why sun is important for Earth.
1711,4,Science,5,1,1,Explain why water cycle is important for Earth.
1712,4,Science,5,1,2,Explain why sun is important for Earth.
1713,4,Science,5,1,3,Explain why soil is important for Earth.
1714,4,Science,5,1,4,Explain why air is important for Earth.
1715,4,Science,5,1,5,Explain why water cycle is important for Earth.
1716,4,Science,5,2,1,Explain why sun is important for Earth.
1717,4,Science,5,2,2,Explain why soil is important for Earth.
1718,4,Science,5,2,3,Explain why air is important for Earth.
1719,4,Science,5,2,4,Explain why water cycle is important for Earth.
1720,4,Science,5,2,5,Explain why sun is important for Earth.
1721,4,Science,5,3,1,Explain why soil is important for Earth.
1722,4,Science,5,3,2,Explain why air is important for Earth.
1723,4,Science,5,3,3,Explain why water cycle is important for Earth.
1724,4,Science,5,3,4,Explain why sun is important for Earth.
1725,4,Science,5,3,5,Explain why soil is important for Earth.
1726,4,Science,6,1,1,Explain why sun is important for Earth.
1727,4,Science,6,1,2,Explain why soil is important for Earth.
1728,4,Science,6,1,3,Explain why air is important for Earth.
1729,4,Science,6,1,4,Explain why water cycle is important for Earth.
1730,4,Science,6,1,5,Explain why sun is important for Earth.
1731,4,Science,6,2,1,Explain why soil is important for Earth.
1732,4,Science,6,2,2,Explain why air is important for Earth.
1733,4,Science,6,2,3,Explain why water cycle is important for Earth.
1734,4,Science,6,2,4,Explain why sun is important for Earth.
1735,4,Science,6,2,5,Explain why soil is important for Earth.
1736,4,Science,6,3,1,Explain why air is important for Earth.
1737,4,Science,6,3,2,Explain why water cycle is important for Earth.
1738,4,Science,6,3,3,Explain why sun is important for Earth.
1739,4,Science,6,3,4,Explain why soil is important for Earth.
1740,4,Science,6,3,5,Explain why air is important for Earth.
1741,4,Science,7,1,1,Explain why soil is important for Earth.
1742,4,Science,7,1,2,Explain why air is important for Earth.
1743,4,Science,7,1,3,Explain why water cycle is important for Earth.
1744,4,Science,7,1,4,Explain why sun is important for Earth.
1745,4,Science,7,1,5,Explain why soil is important for Earth.
1746,4,Science,7,2,1,Explain why air is important for Earth.
1747,4,Science,7,2,2,Explain why water cycle is important for Earth.
1748,4,Science,7,2,3,Explain why sun is important for Earth.
1749,4,Science,7,2,4,Explain why soil is important for Earth.
1750,4,Science,7,2,5,Explain why air is important for Earth.
1751,4,Science,7,3,1,Explain why water cycle is important for Earth.
1752,4,Science,7,3,2,Explain why sun is important for Earth.
1753,4,Science,7,3,3,Explain why soil is important for Earth.
1754,4,Science,7,3,4,Explain why air is important for Earth.
1755,4,Science,7,3,5,Explain why water cycle is important for Earth.
1756,4,Science,8,1,1,Explain why air is important for Earth.
1757,4,Science,8,1,2,Explain why water cycle is important for Earth.
1758,4,Science,8,1,3,Explain why sun is important for Earth.
1759,4,Science,8,1,4,Explain why soil is important for Earth.
1760,4,Science,8,1,5,Explain why air is important for Earth.
1761,4,Science,8,2,1,Explain why water cycle is important for Earth.
1762,4,Science,8,2,2,Explain why sun is important for Earth.
1763,4,Science,8,2,3,Explain why soil is important for Earth.
1764,4,Science,8,2,4,Explain why air is important for Earth.
1765,4,Science,8,2,5,Explain why water cycle is important for Earth.
1766,4,Science,8,3,1,Explain why sun is important for Earth.
1767,4,Science,8,3,2,Explain why soil is important for Earth.
1768,4,Science,8,3,3,Explain why air is important for Earth.
1769,4,Science,8,3,4,Explain why water cycle is important for Earth.
1770,4,Science,8,3,5,Explain why sun is important for Earth.
1771,4,Science,9,1,1,Explain why water cycle is important for Earth.
1772,4,Science,9,1,2,Explain why sun is important for Earth.
1773,4,Science,9,1,3,Explain why soil is important for Earth.
1774,4,Science,9,1,4,Explain why air is important for Earth.
1775,4,Science,9,1,5,Explain why water cycle is important for Earth.
1776,4,Science,9,2,1,Explain why sun is important for Earth.
1777,4,Science,9,2,2,Explain why soil is important for Earth.
1778,4,Science,9,2,3,Explain why air is important for Earth.
1779,4,Science,9,2,4,Explain why water cycle is important for Earth.
1780,4,Science,9,2,5,Explain why sun is important for Earth.
1781,4,Science,9,3,1,Explain why soil is important for Earth.
1782,4,Science,9,3,2,Explain why air is important for Earth.
1783,4,Science,9,3,3,Explain why water cycle is important for Earth.
1784,4,Science,9,3,4,Explain why sun is important for Earth.
1785,4,Science,9,3,5,Explain why soil is important for Earth.
1786,4,Science,10,1,1,Explain why sun is important for Earth.
1787,4,Science,10,1,2,Explain why soil is important for Earth.
1788,4,Science,10,1,3,Explain why air is important for Earth.
1789,4,Science,10,1,4,Explain why water cycle is important for Earth.
1790,4,Science,10,1,5,Explain why sun is important for Earth.
1791,4,Science,10,2,1,Explain why soil is important for Earth.
1792,4,Science,10,2,2,Explain why air is important for Earth.
1793,4,Science,10,2,3,Explain why water cycle is important for Earth.
1794,4,Science,10,2,4,Explain why sun is important for Earth.
1795,4,Science,10,2,5,Explain why soil is important for Earth.
1796,4,Science,10,3,1,Explain why air is important for Earth.
1797,4,Science,10,3,2,Explain why water cycle is important for Earth.
1798,4,Science,10,3,3,Explain why sun is important for Earth.
1799,4,Science,10,3,4,Explain why soil is important for Earth.
1800,4,Science,10,3,5,Explain why air is important for Earth.
1801,5,Math,1,1,1,What is 6 squared?
1802,5,Math,1,1,2,What is 7 squared?
1803,5,Math,1,1,3,What is 8 squared?
1804,5,Math,1,1,4,What is 9 squared?
1805,5,Math,1,1,5,What is 10 squared?
1806,5,Math,1,2,1,What is 4 squared?
1807,5,Math,1,2,2,What is 5 squared?
1808,5,Math,1,2,3,What is 6 squared?
1809,5,Math,1,2,4,What is 7 squared?
1810,5,Math,1,2,5,What is 8 squared?
1811,5,Math,1,3,1,What is 14 squared?
1812,5,Math,1,3,2,What is 3 squared?
1813,5,Math,1,3,3,What is 4 squared?
1814,5,Math,1,3,4,What is 5 squared?
1815,5,Math,1,3,5,What is 6 squared?
1816,5,Math,2,1,1,What is 10 squared?
1817,5,Math,2,1,2,What is 11 squared?
1818,5,Math,2,1,3,What is 12 squared?
1819,5,Math,2,1,4,What is 13 squared?
1820,5,Math,2,1,5,What is 14 squared?
1821,5,Math,2,2,1,What is 8 squared?
1822,5,Math,2,2,2,What is 9 squared?
1823,5,Math,2,2,3,What is 10 squared?
1824,5,Math,2,2,4,What is 11 squared?
1825,5,Math,2,2,5,What is 12 squared?
1826,5,Math,2,3,1,What is 6 squared?
1827,5,Math,2,3,2,What is 7 squared?
1828,5,Math,2,3,3,What is 8 squared?
1829,5,Math,2,3,4,What is 9 squared?
1830,5,Math,2,3,5,What is 10 squared?
1831,5,Math,3,1,1,What is 14 squared?
1832,5,Math,3,1,2,What is 3 squared?
1833,5,Math,3,1,3,What is 4 squared?
1834,5,Math,3,1,4,What is 5 squared?
1835,5,Math,3,1,5,What is 6 squared?
1836,5,Math,3,2,1,What is 12 squared?
1837,5,Math,3,2,2,What is 13 squared?
1838,5,Math,3,2,3,What is 14 squared?
1839,5,Math,3,2,4,What is 3 squared?
1840,5,Math,3,2,5,What is 4 squared?
1841,5,Math,3,3,1,What is 10 squared?
1842,5,Math,3,3,2,What is 11 squared?
1843,5,Math,3,3,3,What is 12 squared?
1844,5,Math,3,3,4,What is 13 squared?
1845,5,Math,3,3,5,What is 14 squared?
1846,5,Math,4,1,1,What is 6 squared?
1847,5,Math,4,1,2,What is 7 squared?
1848,5,Math,4,1,3,What is 8 squared?
1849,5,Math,4,1,4,What is 9 squared?
1850,5,Math,4,1,5,What is 10 squared?
1851,5,Math,4,2,1,What is 4 squared?
1852,5,Math,4,2,2,What is 5 squared?
1853,5,Math,4,2,3,What is 6 squared?
1854,5,Math,4,2,4,What is 7 squared?
1855,5,Math,4,2,5,What is 8 squared?
1856,5,Math,4,3,1,What is 14 squared?
1857,5,Math,4,3,2,What is 3 squared?
1858,5,Math,4,3,3,What is 4 squared?
1859,5,Math,4,3,4,What is 5 squared?
1860,5,Math,4,3,5,What is 6 squared?
1861,5,Math,5,1,1,What is 10 squared?
1862,5,Math,5,1,2,What is 11 squared?
1863,5,Math,5,1,3,What is 12 squared?
1864,5,Math,5,1,4,What is 13 squared?
1865,5,Math,5,1,5,What is 14 squared?
1866,5,Math,5,2,1,What is 8 squared?
1867,5,Math,5,2,2,What is 9 squared?
1868,5,Math,5,2,3,What is 10 squared?
1869,5,Math,5,2,4,What is 11 squared?
1870,5,Math,5,2,5,What is 12 squared?
1871,5,Math,5,3,1,What is 6 squared?
1872,5,Math,5,3,2,What is 7 squared?
1873,5,Math,5,3,3,What is 8 squared?
1874,5,Math,5,3,4,What is 9 squared?
1875,5,Math,5,3,5,What is 10 squared?
1876,5,Math,6,1,1,What is 14 squared?
1877,5,Math,6,1,2,What is 3 squared?
1878,5,Math,6,1,3,What is 4 squared?
1879,5,Math,6,1,4,What is 5 squared?
1880,5,Math,6,1,5,What is 6 squared?
1881,5,Math,6,2,1,What is 12 squared?
1882,5,Math,6,2,2,What is 13 squared?
1883,5,Math,6,2,3,What is 14 squared?
1884,5,Math,6,2,4,What is 3 squared?
1885,5,Math,6,2,5,What is 4 squared?
1886,5,Math,6,3,1,What is 10 squared?
1887,5,Math,6,3,2,What is 11 squared?
1888,5,Math,6,3,3,What is 12 squared?
1889,5,Math,6,3,4,What is 13 squared?
1890,5,Math,6,3,5,What is 14 squared?
1891,5,Math,7,1,1,What is 6 squared?
1892,5,Math,7,1,2,What is 7 squared?
1893,5,Math,7,1,3,What is 8 squared?
1894,5,Math,7,1,4,What is 9 squared?
1895,5,Math,7,1,5,What is 10 squared?
1896,5,Math,7,2,1,What is 4 squared?
1897,5,Math,7,2,2,What is 5 squared?
1898,5,Math,7,2,3,What is 6 squared?
1899,5,Math,7,2,4,What is 7 squared?
1900,5,Math,7,2,5,What is 8 squared?
1901,5,Math,7,3,1,What is 14 squared?
1902,5,Math,7,3,2,What is 3 squared?
1903,5,Math,7,3,3,What is 4 squared?
1904,5,Math,7,3,4,What is 5 squared?
1905,5,Math,7,3,5,What is 6 squared?
1906,5,Math,8,1,1,What is 10 squared?
1907,5,Math,8,1,2,What is 11 squared?
1908,5,Math,8,1,3,What is 12 squared?
1909,5,Math,8,1,4,What is 13 squared?
1910,5,Math,8,1,5,What is 14 squared?
1911,5,Math,8,2,1,What is 8 squared?
1912,5,Math,8,2,2,What is 9 squared?
1913,5,Math,8,2,3,What is 10 squared?
1914,5,Math,8,2,4,What is 11 squared?
1915,5,Math,8,2,5,What is 12 squared?
1916,5,Math,8,3,1,What is 6 squared?
1917,5,Math,8,3,2,What is 7 squared?
1918,5,Math,8,3,3,What is 8 squared?
1919,5,Math,8,3,4,What is 9 squared?
1920,5,Math,8,3,5,What is 10 squared?
1921,5,Math,9,1,1,What is 14 squared?
1922,5,Math,9,1,2,What is 3 squared?
1923,5,Math,9,1,3,What is 4 squared?
1924,5,Math,9,1,4,What is 5 squared?
1925,5,Math,9,1,5,What is 6 squared?
1926,5,Math,9,2,1,What is 12 squared?
1927,5,Math,9,2,2,What is 13 squared?
1928,5,Math,9,2,3,What is 14 squared?
1929,5,Math,9,2,4,What is 3 squared?
1930,5,Math,9,2,5,What is 4 squared?
1931,5,Math,9,3,1,What is 10 squared?
1932,5,Math,9,3,2,What is 11 squared?
1933,5,Math,9,3,3,What is 12 squared?
1934,5,Math,9,3,4,What is 13 squared?
1935,5,Math,9,3,5,What is 14 squared?
1936,5,Math,10,1,1,What is 6 squared?
1937,5,Math,10,1,2,What is 7 squared?
1938,5,Math,10,1,3,What is 8 squared?
1939,5,Math,10,1,4,What is 9 squared?
1940,5,Math,10,1,5,What is 10 squared?
1941,5,Math,10,2,1,What is 4 squared?
1942,5,Math,10,2,2,What is 5 squared?
1943,5,Math,10,2,3,What is 6 squared?
1944,5,Math,10,2,4,What is 7 squared?
1945,5,Math,10,2,5,What is 8 squared?
1946,5,Math,10,3,1,What is 14 squared?
1947,5,Math,10,3,2,What is 3 squared?
1948,5,Math,10,3,3,What is 4 squared?
1949,5,Math,10,3,4,What is 5 squared?
1950,5,Math,10,3,5,What is 6 squared?
1951,5,English,1,1,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
1952,5,English,1,1,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
1953,5,English,1,1,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
1954,5,English,1,1,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
1955,5,English,1,1,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
1956,5,English,1,2,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
1957,5,English,1,2,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
1958,5,English,1,2,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
1959,5,English,1,2,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
1960,5,English,1,2,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
1961,5,English,1,3,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
1962,5,English,1,3,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
1963,5,English,1,3,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
1964,5,English,1,3,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
1965,5,English,1,3,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
1966,5,English,2,1,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
1967,5,English,2,1,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
1968,5,English,2,1,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
1969,5,English,2,1,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
1970,5,English,2,1,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
1971,5,English,2,2,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
1972,5,English,2,2,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
1973,5,English,2,2,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
1974,5,English,2,2,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
1975,5,English,2,2,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
1976,5,English,2,3,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
1977,5,English,2,3,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
1978,5,English,2,3,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
1979,5,English,2,3,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
1980,5,English,2,3,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
1981,5,English,3,1,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
1982,5,English,3,1,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
1983,5,English,3,1,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
1984,5,English,3,1,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
1985,5,English,3,1,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
1986,5,English,3,2,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
1987,5,English,3,2,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
1988,5,English,3,2,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
1989,5,English,3,2,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
1990,5,English,3,2,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
1991,5,English,3,3,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
1992,5,English,3,3,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
1993,5,English,3,3,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
1994,5,English,3,3,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
1995,5,English,3,3,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
1996,5,English,4,1,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
1997,5,English,4,1,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
1998,5,English,4,1,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
1999,5,English,4,1,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2000,5,English,4,1,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2001,5,English,4,2,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2002,5,English,4,2,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2003,5,English,4,2,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2004,5,English,4,2,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2005,5,English,4,2,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2006,5,English,4,3,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2007,5,English,4,3,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2008,5,English,4,3,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2009,5,English,4,3,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2010,5,English,4,3,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2011,5,English,5,1,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2012,5,English,5,1,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2013,5,English,5,1,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2014,5,English,5,1,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2015,5,English,5,1,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2016,5,English,5,2,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2017,5,English,5,2,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2018,5,English,5,2,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2019,5,English,5,2,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2020,5,English,5,2,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2021,5,English,5,3,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2022,5,English,5,3,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2023,5,English,5,3,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2024,5,English,5,3,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2025,5,English,5,3,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2026,5,English,6,1,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2027,5,English,6,1,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2028,5,English,6,1,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2029,5,English,6,1,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2030,5,English,6,1,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2031,5,English,6,2,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2032,5,English,6,2,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2033,5,English,6,2,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2034,5,English,6,2,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2035,5,English,6,2,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2036,5,English,6,3,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2037,5,English,6,3,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2038,5,English,6,3,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2039,5,English,6,3,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2040,5,English,6,3,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2041,5,English,7,1,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2042,5,English,7,1,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2043,5,English,7,1,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2044,5,English,7,1,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2045,5,English,7,1,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2046,5,English,7,2,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2047,5,English,7,2,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2048,5,English,7,2,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2049,5,English,7,2,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2050,5,English,7,2,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2051,5,English,7,3,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2052,5,English,7,3,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2053,5,English,7,3,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2054,5,English,7,3,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2055,5,English,7,3,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2056,5,English,8,1,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2057,5,English,8,1,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2058,5,English,8,1,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2059,5,English,8,1,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2060,5,English,8,1,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2061,5,English,8,2,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2062,5,English,8,2,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2063,5,English,8,2,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
2064,5,English,8,2,4,Find the noun in the sentence: 'The farmer grows rice in the field.'
2065,5,English,8,2,5,Find the noun in the sentence: 'The farmer grows rice in the field.'
2066,5,English,8,3,1,Find the noun in the sentence: 'The farmer grows rice in the field.'
2067,5,English,8,3,2,Find the noun in the sentence: 'The farmer grows rice in the field.'
2068,5,English,8,3,3,Find the noun in the sentence: 'The farmer grows rice in the field.'
